FILE,ANS,n,ISI.started_mean,ISI.started_raw,ISI.stopped_mean,ISI.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_mean,image.stopped_raw,image.stopped_std,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
T01.jpg,y,1.0,0.009968839993234724,0.009968839993234724,1.0099688399932347,1.0099688399932347,27.735427856445312,27.735427856445312,0.0,27.940025329589844,27.940025329589844,0.0,1.0,1.0,0.0,'y',1.3754074573516846,1.3754074573516846,0.0,27.873775482177734,27.873775482177734,0.0,,0.0
T02.jpg,y,1.0,0.008919699990656227,0.008919699990656227,1.0089196999906562,1.0089196999906562,32.17253875732422,32.17253875732422,0.0,32.37190628051758,32.37190628051758,0.0,0.0,0.0,0.0,'n',0.7292463779449463,0.7292463779449463,0.0,32.37190628051758,32.37190628051758,0.0,,2.0
T03.jpg,y,1.0,0.0006742400000803173,0.0006742400000803173,1.0006742400000803,1.0006742400000803,34.1546630859375,34.1546630859375,0.0,34.35451126098633,34.35451126098633,0.0,1.0,1.0,0.0,'y',0.6876519918441772,0.6876519918441772,0.0,34.35451126098633,34.35451126098633,0.0,,3.0
D01.jpg,n,1.0,0.0035835799935739487,0.0035835799935739487,1.003583579993574,1.003583579993574,37.72027587890625,37.72027587890625,0.0,37.92006301879883,37.92006301879883,0.0,1.0,1.0,0.0,'n',0.3522981107234955,0.3522981107234955,0.0,37.92006301879883,37.92006301879883,0.0,,5.0
D02.jpg,n,1.0,0.0015986799990059808,0.0015986799990059808,1.001598679999006,1.001598679999006,30.273235321044922,30.273235321044922,0.0,30.472410202026367,30.472410202026367,0.0,1.0,1.0,0.0,'n',0.6288692951202393,0.6288692951202393,0.0,30.472410202026367,30.472410202026367,0.0,,1.0
D03.jpg,n,1.0,0.016270320003968664,0.016270320003968664,1.0162703200039687,1.0162703200039687,36.10422134399414,36.10422134399414,0.0,36.30369567871094,36.30369567871094,0.0,1.0,1.0,0.0,'n',0.41701799631118774,0.41701799631118774,0.0,36.28761672973633,36.28761672973633,0.0,,4.0

extraInfo
session,001
participant,alvin_local_pic1
date,2021_Oct_17_0049
expName,animal_detection_pic1
psychopyVersion,2021.2.3
frameRate,60.01561606343358
